Date_Time,Work_Volume,Schedule_Adherence_Percent,Event_Scheduling_Needed,Average_Handling_Time_sec,Latency_sec,Utilization_Rate_Percent,Shrinkage_Rate_Percent,Attendance_Rate_Percent,Overstaffing_Indicator,Understaffing_Indicator,Service_Level_Compliance_Percent
2023-01-08 06:46:11.900654,14,99.0,0,119,30,64.14,18.43,92.81,1,1,97.32
2023-01-08 06:47:11.900654,11,83.22,0,73,30,78.65,17.52,89.97,0,0,94.62
2023-01-08 06:48:11.900654,16,80.51,1,244,27,63.25,14.33,91.87,0,1,86.07
2023-01-08 06:49:11.900654,16,95.35,0,184,32,63.27,14.49,96.45,1,0,71.06
2023-01-08 06:50:11.900654,9,81.53,1,131,38,81.97,17.12,98.81,1,0,93.35
2023-01-08 06:51:11.900654,18,92.41,0,215,21,61.56,14.32,89.86,0,0,96.43
2023-01-08 06:52:11.900654,14,93.73,1,222,30,93.86,17.84,96.25,0,0,99.06
2023-01-08 06:53:11.900654,17,99.84,1,121,26,81.48,14.98,99.52,1,0,93.21
2023-01-08 06:54:11.900654,16,84.17,1,148,34,78.26,12.36,86.63,1,0,98.52
2023-01-08 06:55:11.900654,14,84.78,0,173,33,77.54,11.86,92.95,0,0,73.8
2023-01-08 06:56:11.900654,22,86.04,1,197,27,60.09,12.65,99.77,1,1,84.17
2023-01-08 06:57:11.900654,16,81.81,0,169,29,82.74,11.14,99.2,0,0,74.1
2023-01-08 06:58:11.900654,19,96.52,0,114,38,88.45,11.93,89.95,1,1,89.69
2023-01-08 06:59:11.900654,19,99.3,0,225,27,64.13,15.38,92.23,1,1,84.23
2023-01-08 07:00:11.900654,12,96.47,0,184,27,83.99,13.66,94.12,0,0,91.36
2023-01-08 07:01:11.900654,19,87.81,0,214,37,89.14,18.76,91.49,0,0,82.3
2023-01-08 07:02:11.900654,14,88.36,1,142,30,89.1,16.49,85.04,1,0,79.27
2023-01-08 07:03:11.900654,17,87.76,0,157,31,69.84,16.68,87.21,0,1,91.48
2023-01-08 07:04:11.900654,19,80.03,0,228,34,88.31,10.01,95.79,1,0,93.09
2023-01-08 07:05:11.900654,13,84.83,0,156,28,67.01,18.91,85.32,0,1,82.2
2023-01-08 07:06:11.900654,17,97.84,0,147,17,83.64,12.54,96.7,0,0,90.68
2023-01-08 07:07:11.900654,13,97.27,0,230,34,63.77,13.5,89.96,1,0,81.45
2023-01-08 07:08:11.900654,13,95.71,0,195,32,88.13,13.34,86.27,0,0,81.78
2023-01-08 07:09:11.900654,19,97.25,0,188,25,77.88,15.2,95.57,0,1,96.25
2023-01-08 07:10:11.900654,11,87.89,0,152,23,65.24,16.58,95.14,1,0,81.88
2023-01-08 07:11:11.900654,15,98.98,0,225,30,73.69,19.49,99.87,0,0,87.8
2023-01-08 07:12:11.900654,22,88.56,0,128,35,86.93,18.69,93.83,0,0,83.02
2023-01-08 07:13:11.900654,23,94.11,0,218,27,92.79,19.92,91.6,0,0,94.68
2023-01-08 07:14:11.900654,7,81.92,0,188,30,86.54,18.39,97.46,0,0,70.95
2023-01-08 07:15:11.900654,22,99.93,0,125,23,83.37,17.8,90.11,0,0,97.39
2023-01-08 07:16:11.900654,22,83.63,0,263,22,93.46,10.73,85.14,0,1,86.59
2023-01-08 07:17:11.900654,11,84.04,1,195,27,90.88,12.65,97.06,0,0,78.3
2023-01-08 07:18:11.900654,21,82.25,0,163,33,74.93,14.61,91.2,0,1,93.46
2023-01-08 07:19:11.900654,16,96.35,0,201,31,93.24,13.82,94.41,1,1,98.81
2023-01-08 07:20:11.900654,19,97.62,0,136,37,76.83,10.82,96.52,0,1,82.55
2023-01-08 07:21:11.900654,21,93.46,1,184,33,89.69,14.58,91.23,0,1,93.83
2023-01-08 07:22:11.900654,11,80.16,0,186,33,93.5,15.02,96.94,0,0,94.08
2023-01-08 07:23:11.900654,18,84.61,0,233,29,81.16,17.91,98.32,0,0,96.36
2023-01-08 07:24:11.900654,21,80.92,0,141,32,73.99,14.38,96.68,1,0,84.55
2023-01-08 07:25:11.900654,21,97.26,0,179,25,85.01,16.74,87.52,0,1,82.74
2023-01-08 07:26:11.900654,13,93.67,0,205,23,68.15,17.97,94.15,1,0,88.92
2023-01-08 07:27:11.900654,11,96.74,0,201,33,92.66,10.93,91.03,1,1,76.78
2023-01-08 07:28:11.900654,19,84.0,0,199,29,70.68,13.28,91.26,0,0,70.6
2023-01-08 07:29:11.900654,19,86.26,0,157,31,78.3,16.37,96.96,0,1,74.75
2023-01-08 07:30:11.900654,19,89.17,0,161,27,74.9,10.13,87.95,1,0,71.96
2023-01-08 07:31:11.900654,20,94.44,0,152,27,79.54,16.26,96.4,1,1,98.38
2023-01-08 07:32:11.900654,15,83.5,0,194,22,62.6,11.34,97.65,1,1,73.52
2023-01-08 07:33:11.900654,14,80.29,0,167,29,77.54,12.32,87.11,0,0,88.03
2023-01-08 07:34:11.900654,18,89.56,0,199,29,75.99,14.09,87.93,0,0,82.36
2023-01-08 07:35:11.900654,10,81.55,0,160,31,92.86,15.64,97.47,0,0,74.75
2023-01-08 07:36:11.900654,13,90.93,0,168,42,68.34,12.76,85.39,0,0,99.5
2023-01-08 07:37:11.900654,15,97.66,0,190,32,80.45,19.17,87.51,1,1,73.25
2023-01-08 07:38:11.900654,12,92.92,0,253,20,67.02,13.3,87.49,0,1,77.62
2023-01-08 07:39:11.900654,14,91.86,0,224,31,79.14,17.12,93.09,1,1,75.15
2023-01-08 07:40:11.900654,18,85.1,0,193,28,91.37,17.95,98.6,0,1,88.09
2023-01-08 07:41:11.900654,17,95.5,0,149,29,91.6,11.47,89.68,0,0,91.89
2023-01-08 07:42:11.900654,15,90.27,0,199,26,91.34,11.95,93.11,0,0,84.13
2023-01-08 07:43:11.900654,13,84.94,0,178,32,79.54,13.6,98.94,1,0,82.16
2023-01-08 07:44:11.900654,11,80.6,1,134,29,83.09,13.56,97.92,1,0,95.66
2023-01-08 07:45:11.900654,12,86.34,0,210,35,86.94,16.88,99.96,0,1,94.62
2023-01-08 07:46:11.900654,15,89.93,1,220,27,75.96,11.16,94.44,1,0,75.08
2023-01-08 07:47:11.900654,14,81.09,0,150,39,81.46,14.89,98.89,0,0,86.34
2023-01-08 07:48:11.900654,18,95.96,0,228,31,65.82,17.79,89.07,0,0,99.56
2023-01-08 07:49:11.900654,20,83.22,0,197,27,75.87,10.8,85.02,1,0,86.14
2023-01-08 07:50:11.900654,8,99.7,0,191,34,60.06,19.55,88.59,1,0,87.64
2023-01-08 07:51:11.900654,13,93.7,0,169,36,87.07,10.15,93.3,1,1,76.39
2023-01-08 07:52:11.900654,16,99.59,0,162,36,89.61,16.99,96.11,1,0,79.61
2023-01-08 07:53:11.900654,13,84.91,0,135,31,70.35,18.1,98.9,1,1,70.94
2023-01-08 07:54:11.900654,19,86.34,1,163,32,92.64,14.66,93.64,0,1,78.13
2023-01-08 07:55:11.900654,13,94.24,0,164,30,93.13,11.67,90.87,0,0,96.49
2023-01-08 07:56:11.900654,23,80.29,0,138,29,91.9,10.89,91.66,1,0,72.05
2023-01-08 07:57:11.900654,14,89.03,0,201,31,94.59,16.01,94.79,1,0,93.47
2023-01-08 07:58:11.900654,15,87.66,0,183,21,77.12,10.03,87.84,0,1,82.01
2023-01-08 07:59:11.900654,17,88.02,1,167,30,60.82,13.54,95.13,0,0,88.37
2023-01-08 08:00:11.900654,16,99.58,0,236,34,60.36,15.97,96.28,1,0,73.26
2023-01-08 08:01:11.900654,21,91.25,0,170,33,78.36,10.15,89.08,0,1,75.96
2023-01-08 08:02:11.900654,14,93.53,1,168,24,63.09,10.32,92.99,1,0,98.27
2023-01-08 08:03:11.900654,12,94.45,0,166,30,86.7,12.24,94.82,1,0,79.34
2023-01-08 08:04:11.900654,17,82.07,0,106,26,60.24,15.5,90.78,0,1,81.53
2023-01-08 08:05:11.900654,12,95.03,0,209,24,83.04,11.27,87.98,0,1,72.09
2023-01-08 08:06:11.900654,15,94.87,0,185,38,65.11,13.91,96.82,0,1,76.28
2023-01-08 08:07:11.900654,14,91.06,0,169,34,70.96,11.73,96.1,0,1,80.03
2023-01-08 08:08:11.900654,21,83.54,0,175,42,69.23,16.87,85.68,1,0,90.49
2023-01-08 08:09:11.900654,15,85.85,0,224,27,94.56,16.54,92.48,1,0,91.36
2023-01-08 08:10:11.900654,21,92.7,0,202,30,64.04,13.46,88.44,0,0,81.42
2023-01-08 08:11:11.900654,15,85.99,0,174,35,74.09,18.59,91.81,1,1,92.16
2023-01-08 08:12:11.900654,10,88.24,1,224,28,79.43,11.49,94.57,1,1,90.83
2023-01-08 08:13:11.900654,8,87.11,0,165,24,88.65,15.12,89.06,0,1,86.06
2023-01-08 08:14:11.900654,16,85.38,1,236,34,84.24,18.68,93.92,0,0,77.56
2023-01-08 08:15:11.900654,11,82.21,1,220,23,80.64,17.0,92.4,1,0,79.57
2023-01-08 08:16:11.900654,12,88.49,0,194,31,83.31,10.06,94.41,0,0,99.03
2023-01-08 08:17:11.900654,18,99.09,0,171,26,85.82,16.07,99.68,0,0,82.95
2023-01-08 08:18:11.900654,14,94.58,0,143,31,60.07,18.55,93.02,0,1,74.06
2023-01-08 08:19:11.900654,18,95.9,0,107,37,86.19,10.8,90.75,1,0,92.33
2023-01-08 08:20:11.900654,17,93.5,0,204,30,78.19,18.42,95.45,0,1,72.59
2023-01-08 08:21:11.900654,17,86.07,0,212,27,68.24,15.29,97.24,1,0,76.58
2023-01-08 08:22:11.900654,25,97.03,0,185,28,89.28,19.44,95.43,0,0,93.75
2023-01-08 08:23:11.900654,14,87.6,1,187,32,71.32,14.97,92.97,1,1,90.94
2023-01-08 08:24:11.900654,16,97.32,1,131,31,94.28,17.54,85.14,0,1,75.78
2023-01-08 08:25:11.900654,12,97.52,0,165,30,74.68,16.46,91.3,1,0,80.44
2023-01-08 08:26:11.900654,8,88.73,0,138,28,94.77,19.88,86.03,0,1,75.49
2023-01-08 08:27:11.900654,14,98.31,1,136,29,76.34,10.22,96.63,0,0,87.61
2023-01-08 08:28:11.900654,11,85.98,0,153,23,62.37,19.38,92.33,0,1,99.67
2023-01-08 08:29:11.900654,16,82.62,1,181,27,81.86,10.58,98.09,0,0,81.82
2023-01-08 08:30:11.900654,18,85.97,1,209,36,83.01,16.72,94.78,0,0,75.89
2023-01-08 08:31:11.900654,18,83.77,0,206,32,81.83,11.32,98.76,0,0,77.3
2023-01-08 08:32:11.900654,12,85.31,0,155,38,66.42,17.49,88.02,0,1,86.28
2023-01-08 08:33:11.900654,16,97.79,0,158,32,60.66,12.63,87.76,1,0,78.91
2023-01-08 08:34:11.900654,16,83.01,0,198,27,90.73,10.95,89.12,1,0,93.3
2023-01-08 08:35:11.900654,17,88.38,0,128,30,88.38,19.98,95.29,0,1,96.95
2023-01-08 08:36:11.900654,21,80.22,0,177,27,66.2,14.43,94.05,0,1,99.96
2023-01-08 08:37:11.900654,18,91.25,0,164,34,90.01,16.12,96.2,0,0,97.2
2023-01-08 08:38:11.900654,14,92.62,0,183,30,76.62,15.41,98.14,0,1,97.12
2023-01-08 08:39:11.900654,16,85.33,1,238,39,88.44,16.35,90.62,1,1,73.29
2023-01-08 08:40:11.900654,20,98.84,0,156,27,83.95,16.31,96.84,1,0,75.85
2023-01-08 08:41:11.900654,14,83.79,0,191,33,94.55,15.09,85.06,1,0,85.45
2023-01-08 08:42:11.900654,16,88.26,0,187,20,63.35,18.07,90.69,1,1,89.04
2023-01-08 08:43:11.900654,16,82.66,0,175,28,89.51,16.45,96.02,0,1,70.03
2023-01-08 08:44:11.900654,15,83.24,0,171,28,64.31,17.28,89.11,0,0,88.31
2023-01-08 08:45:11.900654,27,92.58,0,217,30,88.02,18.97,85.25,0,1,94.45
2023-01-08 08:46:11.900654,11,99.69,0,155,34,69.99,19.94,94.99,1,1,98.49
2023-01-08 08:47:11.900654,18,89.77,1,176,28,87.22,12.33,99.34,0,0,98.06
2023-01-08 08:48:11.900654,23,94.14,0,113,35,65.18,15.94,89.05,1,1,89.03
2023-01-08 08:49:11.900654,17,92.76,0,209,23,82.89,11.66,96.74,0,0,78.46
2023-01-08 08:50:11.900654,18,96.7,0,171,30,82.44,11.48,92.05,1,0,98.25
2023-01-08 08:51:11.900654,15,87.4,0,188,33,83.4,11.05,87.6,1,1,74.65
2023-01-08 08:52:11.900654,14,88.92,0,170,33,80.96,17.64,93.56,0,1,73.26
2023-01-08 08:53:11.900654,15,82.65,0,98,29,77.87,15.21,96.63,0,0,90.92
2023-01-08 08:54:11.900654,11,89.75,0,178,33,76.28,10.54,93.78,0,1,84.27
2023-01-08 08:55:11.900654,14,95.25,1,209,22,71.8,11.83,94.75,0,1,97.25
2023-01-08 08:56:11.900654,17,91.98,0,144,27,90.18,19.46,93.0,0,1,75.91
2023-01-08 08:57:11.900654,14,89.47,0,173,29,70.27,17.55,99.06,0,0,96.09
2023-01-08 08:58:11.900654,12,82.66,0,184,23,62.68,10.6,94.63,0,1,96.99
2023-01-08 08:59:11.900654,18,87.07,0,193,26,80.05,16.51,98.88,0,1,96.77
2023-01-08 09:00:11.900654,20,83.17,0,131,29,67.19,13.06,90.23,1,0,90.18
2023-01-08 09:01:11.900654,21,80.37,0,223,29,87.98,10.61,90.52,0,1,94.83
2023-01-08 09:02:11.900654,15,94.23,0,218,28,91.22,16.17,92.08,1,0,75.21
2023-01-08 09:03:11.900654,23,99.61,0,162,34,64.0,18.79,91.88,0,1,76.36
2023-01-08 09:04:11.900654,9,88.12,0,150,31,80.15,12.3,87.33,0,0,81.34
2023-01-08 09:05:11.900654,15,85.24,0,200,29,88.36,17.89,94.03,1,0,78.58
2023-01-08 09:06:11.900654,11,98.3,1,220,34,69.93,19.35,85.41,0,0,79.31
2023-01-08 09:07:11.900654,10,93.51,1,196,26,93.19,13.48,93.69,0,1,98.84
2023-01-08 09:08:11.900654,21,95.04,1,284,23,78.0,13.21,86.56,0,1,91.93
2023-01-08 09:09:11.900654,17,99.93,0,149,30,86.27,17.14,85.73,0,1,88.87
2023-01-08 09:10:11.900654,12,90.62,0,174,33,62.56,19.43,97.96,1,1,88.21
2023-01-08 09:11:11.900654,18,99.2,0,128,32,93.98,17.79,97.97,0,0,88.5
2023-01-08 09:12:11.900654,13,88.16,0,105,30,83.64,14.52,92.26,1,0,85.02
2023-01-08 09:13:11.900654,16,84.57,0,213,28,75.5,11.1,89.76,0,0,70.1
2023-01-08 09:14:11.900654,14,90.82,0,183,34,63.01,11.42,87.83,0,0,83.52
2023-01-08 09:15:11.900654,11,92.79,1,249,34,76.64,18.59,97.72,0,0,93.45
2023-01-08 09:16:11.900654,15,82.21,0,162,31,70.79,12.32,98.19,1,1,91.89
2023-01-08 09:17:11.900654,10,94.71,0,161,24,62.85,16.17,87.3,1,0,86.7
2023-01-08 09:18:11.900654,12,91.82,1,215,28,91.48,15.79,96.25,0,1,80.32
2023-01-08 09:19:11.900654,17,94.75,0,183,26,79.99,17.92,89.91,0,0,84.36
2023-01-08 09:20:11.900654,16,95.19,0,158,33,69.43,10.54,90.58,1,0,82.7
2023-01-08 09:21:11.900654,16,92.25,0,252,28,82.7,16.66,94.45,1,1,84.88
2023-01-08 09:22:11.900654,16,84.05,0,152,22,88.38,14.29,97.11,1,1,84.03
2023-01-08 09:23:11.900654,12,83.43,0,255,27,65.41,15.34,91.27,0,1,89.24
2023-01-08 09:24:11.900654,22,93.99,0,170,33,81.54,10.83,90.54,1,0,79.05
2023-01-08 09:25:11.900654,8,90.82,0,180,29,67.77,18.01,91.44,0,1,97.64
2023-01-08 09:26:11.900654,19,99.69,0,259,30,70.55,18.42,97.08,1,0,94.42
2023-01-08 09:27:11.900654,11,84.26,0,153,26,70.74,19.82,88.69,1,0,99.03
2023-01-08 09:28:11.900654,16,91.36,1,185,30,74.92,10.18,91.54,0,0,79.31
2023-01-08 09:29:11.900654,14,82.1,0,134,30,90.6,10.96,92.86,0,0,91.78
2023-01-08 09:30:11.900654,16,88.09,1,137,31,62.57,17.33,88.25,1,1,73.75
2023-01-08 09:31:11.900654,13,84.24,0,192,24,73.49,13.98,99.53,1,1,84.66
2023-01-08 09:32:11.900654,14,88.12,0,163,25,93.99,16.04,98.38,0,0,74.62
2023-01-08 09:33:11.900654,12,99.35,0,221,34,76.83,18.54,92.48,0,0,82.66
2023-01-08 09:34:11.900654,17,89.67,0,181,28,69.92,14.68,93.68,1,1,89.22
2023-01-08 09:35:11.900654,9,97.76,1,166,24,63.16,18.17,94.91,1,1,98.5
2023-01-08 09:36:11.900654,15,80.94,0,215,31,89.26,12.84,87.8,0,1,80.69
2023-01-08 09:37:11.900654,16,96.34,1,138,29,94.42,11.78,99.33,1,1,83.01
2023-01-08 09:38:11.900654,17,92.0,0,171,28,85.5,18.71,98.78,0,0,90.45
2023-01-08 09:39:11.900654,9,90.58,0,136,40,72.25,10.81,94.12,0,0,94.17
2023-01-08 09:40:11.900654,14,98.89,1,173,21,85.66,17.73,93.75,0,0,98.19
2023-01-08 09:41:11.900654,11,86.36,0,139,28,92.58,14.61,90.48,0,1,73.52
2023-01-08 09:42:11.900654,12,90.16,0,168,27,60.34,10.28,99.13,0,0,82.74
2023-01-08 09:43:11.900654,12,83.69,0,229,26,63.62,10.22,86.29,0,1,89.99
2023-01-08 09:44:11.900654,15,91.38,0,187,28,67.54,11.1,89.95,0,1,91.33
2023-01-08 09:45:11.900654,12,88.54,0,118,32,75.74,15.24,86.87,0,1,90.0
2023-01-08 09:46:11.900654,11,97.7,0,149,30,79.14,14.8,89.28,0,1,73.8
2023-01-08 09:47:11.900654,17,91.7,0,178,39,85.16,13.03,86.57,0,0,99.35
2023-01-08 09:48:11.900654,19,86.64,0,174,39,73.5,15.81,97.69,0,0,92.82
2023-01-08 09:49:11.900654,13,96.16,0,191,36,84.99,16.31,90.49,1,1,99.14
2023-01-08 09:50:11.900654,17,92.2,0,160,26,93.79,16.15,91.83,0,0,89.14
2023-01-08 09:51:11.900654,14,81.12,0,187,26,92.5,12.36,92.61,1,0,87.04
2023-01-08 09:52:11.900654,17,85.83,0,249,23,89.2,17.02,91.97,0,0,86.97
2023-01-08 09:53:11.900654,17,99.4,0,205,29,93.74,16.13,88.56,1,0,81.1
2023-01-08 09:54:11.900654,17,97.73,0,132,25,94.73,11.12,95.22,1,1,93.63
2023-01-08 09:55:11.900654,17,91.48,0,178,32,82.98,19.7,93.57,0,0,82.81
2023-01-08 09:56:11.900654,6,86.05,0,266,40,85.8,15.53,86.45,0,1,89.42
2023-01-08 09:57:11.900654,11,87.13,1,265,31,78.11,10.8,92.02,0,0,83.99
2023-01-08 09:58:11.900654,22,90.03,1,172,32,94.91,14.13,93.45,1,0,92.39
2023-01-08 09:59:11.900654,13,92.62,0,233,34,82.79,14.55,90.11,0,0,80.94
2023-01-08 10:00:11.900654,15,80.99,0,228,26,93.32,16.01,87.78,1,1,70.62
2023-01-08 10:01:11.900654,12,80.07,0,218,35,81.25,13.81,85.06,1,1,85.14
2023-01-08 10:02:11.900654,12,97.28,0,127,24,66.6,14.6,89.24,0,0,72.6
2023-01-08 10:03:11.900654,13,90.5,1,164,36,91.91,18.16,98.24,0,0,83.69
2023-01-08 10:04:11.900654,7,83.55,0,156,31,92.55,14.75,91.8,1,0,99.25
2023-01-08 10:05:11.900654,18,95.74,1,194,31,66.4,15.75,98.78,0,1,97.41
2023-01-08 10:06:11.900654,19,86.59,0,200,28,76.19,19.83,91.15,0,1,81.67
2023-01-08 10:07:11.900654,12,82.09,0,155,40,73.86,13.37,86.04,0,1,79.7
2023-01-08 10:08:11.900654,19,91.32,0,192,24,65.3,19.56,97.09,1,1,76.57
2023-01-08 10:09:11.900654,11,82.23,0,91,20,76.4,13.97,85.76,1,0,70.16
2023-01-08 10:10:11.900654,16,98.79,0,155,29,81.48,10.36,92.12,0,0,89.64
2023-01-08 10:11:11.900654,19,99.57,0,190,35,68.58,14.11,87.42,0,0,87.99
2023-01-08 10:12:11.900654,15,82.8,0,183,36,82.88,10.26,96.54,0,1,70.8
2023-01-08 10:13:11.900654,12,92.73,1,137,21,74.75,17.71,90.37,0,0,99.84
2023-01-08 10:14:11.900654,16,85.32,0,141,31,72.19,17.49,98.83,1,0,74.95
2023-01-08 10:15:11.900654,8,81.37,1,180,29,66.18,14.2,86.25,0,0,98.19
2023-01-08 10:16:11.900654,16,92.46,1,125,25,67.55,15.16,85.74,1,1,87.16
2023-01-08 10:17:11.900654,13,85.9,0,189,31,90.85,13.66,98.77,0,0,85.8
2023-01-08 10:18:11.900654,15,93.84,0,154,39,68.15,12.42,91.6,1,0,88.64
2023-01-08 10:19:11.900654,17,91.77,0,229,18,88.36,13.01,89.57,1,0,80.03
2023-01-08 10:20:11.900654,14,99.12,0,183,25,61.95,15.35,85.9,1,0,99.05
2023-01-08 10:21:11.900654,10,86.12,0,167,29,73.23,18.49,98.81,1,1,75.77
2023-01-08 10:22:11.900654,11,91.64,0,188,33,64.84,19.29,86.7,0,0,81.25
2023-01-08 10:23:11.900654,11,93.79,0,214,28,82.92,18.98,96.55,0,1,74.25
2023-01-08 10:24:11.900654,12,83.55,0,176,31,75.91,19.52,87.04,0,0,78.92
2023-01-08 10:25:11.900654,24,84.02,0,168,34,86.83,17.07,99.84,0,0,95.11
2023-01-08 10:26:11.900654,14,95.45,1,277,33,83.93,19.19,98.49,0,1,74.81
2023-01-08 10:27:11.900654,17,83.7,0,115,35,84.83,11.55,98.29,0,0,97.38
2023-01-08 10:28:11.900654,19,92.86,0,170,32,69.57,17.29,98.32,1,0,95.59
2023-01-08 10:29:11.900654,18,83.32,0,151,26,63.32,19.14,97.46,0,1,98.47
2023-01-08 10:30:11.900654,12,88.74,0,153,28,65.09,16.71,98.06,0,0,78.38
2023-01-08 10:31:11.900654,10,91.41,0,173,37,72.55,19.87,94.26,1,0,71.04
2023-01-08 10:32:11.900654,23,87.71,1,74,25,85.83,15.06,97.81,1,1,82.35
2023-01-08 10:33:11.900654,14,96.99,0,217,29,84.0,12.1,96.95,0,1,82.96
2023-01-08 10:34:11.900654,15,84.3,0,199,34,64.43,17.17,95.44,1,1,88.19
2023-01-08 10:35:11.900654,14,81.41,0,208,32,60.64,13.47,97.07,1,0,88.31
2023-01-08 10:36:11.900654,12,92.41,0,140,33,62.82,12.97,91.44,0,0,92.49
2023-01-08 10:37:11.900654,20,94.85,0,203,32,76.05,12.34,92.86,0,0,80.27
2023-01-08 10:38:11.900654,10,81.73,0,120,24,83.78,17.8,88.84,1,1,77.99
2023-01-08 10:39:11.900654,14,99.83,0,243,26,90.53,16.81,93.55,0,0,71.49
2023-01-08 10:40:11.900654,17,89.64,0,118,31,86.22,10.21,90.29,1,0,86.24
2023-01-08 10:41:11.900654,15,89.08,0,176,25,91.21,17.25,98.29,0,1,79.27
2023-01-08 10:42:11.900654,12,92.42,1,210,29,90.82,11.86,92.16,1,0,93.0
2023-01-08 10:43:11.900654,17,83.78,0,136,30,94.26,13.46,86.59,1,0,92.69
2023-01-08 10:44:11.900654,12,88.48,1,65,36,75.01,14.88,86.42,1,0,85.19
2023-01-08 10:45:11.900654,14,90.5,0,177,33,83.98,19.87,91.33,0,0,78.33
2023-01-08 10:46:11.900654,20,86.63,0,227,34,61.68,13.77,86.16,0,1,98.77
2023-01-08 10:47:11.900654,17,97.48,0,186,27,82.7,18.99,92.18,1,0,95.06
2023-01-08 10:48:11.900654,20,88.37,0,219,31,94.2,17.79,96.7,1,0,77.97
2023-01-08 10:49:11.900654,14,82.1,0,174,33,79.29,18.17,89.99,1,0,99.31
2023-01-08 10:50:11.900654,15,82.47,1,158,27,66.51,10.21,88.06,0,1,82.63
2023-01-08 10:51:11.900654,12,80.08,1,105,22,76.38,13.09,99.49,1,0,78.61
2023-01-08 10:52:11.900654,21,89.08,1,191,31,62.07,17.13,98.63,0,1,84.86
2023-01-08 10:53:11.900654,17,82.08,1,230,27,80.65,14.16,89.94,0,1,95.25
2023-01-08 10:54:11.900654,17,99.43,0,209,33,72.71,12.63,90.57,0,1,91.81
2023-01-08 10:55:11.900654,17,92.52,0,178,29,67.18,12.63,93.1,0,1,84.43
2023-01-08 10:56:11.900654,14,82.82,1,178,31,94.77,16.96,96.3,1,1,84.45
2023-01-08 10:57:11.900654,15,90.79,0,221,37,62.06,16.85,86.5,0,0,74.57
2023-01-08 10:58:11.900654,16,88.67,0,198,25,61.62,15.21,89.52,0,1,82.86
2023-01-08 10:59:11.900654,12,93.75,0,228,25,62.02,12.69,97.88,0,1,76.64
2023-01-08 11:00:11.900654,14,84.25,0,177,29,69.53,17.1,89.58,1,1,73.33
2023-01-08 11:01:11.900654,20,87.75,0,156,29,81.54,18.47,99.86,0,1,88.91
2023-01-08 11:02:11.900654,12,91.99,0,300,22,70.56,17.57,93.89,0,0,86.26
2023-01-08 11:03:11.900654,15,96.03,0,124,30,92.42,14.15,93.31,0,1,74.71
2023-01-08 11:04:11.900654,14,97.28,0,174,32,91.77,15.7,98.72,0,1,89.81
2023-01-08 11:05:11.900654,19,83.98,0,237,25,60.73,18.82,96.95,0,0,84.58
2023-01-08 11:06:11.900654,14,83.26,0,155,32,76.6,11.62,97.99,1,0,83.74
2023-01-08 11:07:11.900654,16,92.41,0,150,27,85.91,13.88,91.06,1,1,71.31
2023-01-08 11:08:11.900654,15,89.29,0,182,29,61.8,10.81,94.89,0,0,76.37
2023-01-08 11:09:11.900654,16,89.1,1,187,27,83.28,15.7,92.15,0,0,79.72
2023-01-08 11:10:11.900654,9,93.58,0,165,31,81.3,13.01,93.14,1,1,89.04
2023-01-08 11:11:11.900654,14,89.2,0,274,42,67.25,12.53,85.37,0,1,81.62
2023-01-08 11:12:11.900654,7,98.83,0,197,29,85.94,14.17,91.6,0,0,84.34
2023-01-08 11:13:11.900654,10,92.08,0,124,37,63.37,17.94,89.87,0,0,74.98
2023-01-08 11:14:11.900654,20,87.5,1,137,25,81.73,15.55,88.68,1,0,70.24
2023-01-08 11:15:11.900654,23,87.15,0,181,29,72.16,15.26,89.12,1,0,97.39
2023-01-08 11:16:11.900654,16,88.13,1,127,38,83.65,12.9,85.68,0,1,78.0
2023-01-08 11:17:11.900654,5,92.71,1,119,29,83.99,12.48,98.42,0,0,92.28
2023-01-08 11:18:11.900654,15,90.17,0,248,26,72.41,10.62,88.63,0,1,72.16
2023-01-08 11:19:11.900654,10,92.63,0,166,33,77.73,11.91,88.88,1,0,98.39
2023-01-08 11:20:11.900654,21,81.29,1,167,33,64.29,11.82,95.26,0,1,95.45
2023-01-08 11:21:11.900654,17,82.43,1,226,33,66.03,14.49,90.35,0,0,98.85
2023-01-08 11:22:11.900654,16,97.28,0,195,34,85.3,13.37,99.08,0,0,99.09
2023-01-08 11:23:11.900654,21,94.13,0,144,27,91.76,11.13,92.74,0,1,87.83
2023-01-08 11:24:11.900654,17,91.93,0,206,36,91.33,16.27,92.67,1,1,74.28
2023-01-08 11:25:11.900654,12,92.47,0,171,26,70.56,11.0,97.26,1,0,78.23
2023-01-08 11:26:11.900654,9,91.79,0,248,33,79.74,11.03,91.22,1,0,84.46
2023-01-08 11:27:11.900654,21,89.06,0,179,21,84.89,19.6,90.51,0,0,72.06
2023-01-08 11:28:11.900654,15,81.98,0,203,27,66.77,11.89,99.64,0,0,77.26
2023-01-08 11:29:11.900654,13,90.74,0,239,29,88.43,11.3,87.27,0,0,89.26
2023-01-08 11:30:11.900654,12,84.4,0,178,29,63.1,19.1,93.06,0,1,73.84
2023-01-08 11:31:11.900654,15,93.24,1,258,24,60.8,10.39,98.2,1,0,79.95
2023-01-08 11:32:11.900654,12,87.29,0,122,34,61.55,10.75,93.4,0,0,90.5
2023-01-08 11:33:11.900654,18,82.6,0,207,30,77.27,16.05,87.67,0,1,74.06
